pop_estimate_2021,land_area_sqkm,pop_per_km2,median_age,male,female,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,drive_commute,public_transit_commute,walk_commute,bike_commute,work_from_home,households,mean_household_income,mean_income,median_household_income,living_wage,poverty,unemployment_rate,median_aqi,violent_crime,property_crime
52335,110.298759,474.48403295271896,28.2,0.4882586229594523,0.5117825171142707,0.6429349383777587,0.1800515907136715,0.0078150377376516,0.0512276679086653,0.0002675074042227,0.0359224228527753,0.0891563962931116,0.0776344702398012,10.9,29.5,17.700000000000003,33.75,66.2,6.75,11.35,82.9,6.95,75.65,87.15,74.35,8.15,42.55,40.3,22.0,63.8,22.6,11.6,16.15,33.45,3.15,24.0,72.95,16.95,39.05,11.65,36.4,3.4000000000000004,12.2,0.6689786949460208,0.0109869112448648,37,38,46.9,5.1,8.1,1.7,37.8,0.4215870194839389,104424.0,46956.0,68864.0,32203.0,0.1822505265929436,4.3,40.0,0.0108531575427534,0.0376230056367631
108420,62.798404,1726.4769977275218,32.6,0.5006825308983582,0.4993082457111234,0.8765633646928611,0.0409057369489024,0.0016417635122671,0.0257885998893193,0.000156797638812,0.0127375023058476,0.05655783065855,0.0363401586423169,12.05,30.05,16.95,35.7,66.75,6.05,12.95,85.15,6.8,76.05000000000001,88.9,73.2,7.8,42.7,34.6,21.35,62.3,19.8,12.95,18.2,32.900000000000006,3.4000000000000004,25.0,73.5,17.9,38.4,12.05,38.6,3.95,13.15,0.3987232556025056,0.0076327110719771,58,47,75.9,1.2,0.4,0.5,21.6,0.3247463567607452,81637.0,26989.0,61079.0,34505.0,0.2238885814425383,7.8,53.0,0.0028131341080981,0.0194060136506179
62451,30.39972,2054.3281319696366,32.6,0.5006825308983582,0.4993082457111234,0.814526588845655,0.0992458087140318,0.0035067492914444,0.0170053321804294,0.0002241757537909,0.016973307072745,0.0619845959232037,0.0502954316183888,12.05,30.05,16.95,35.7,66.75,6.05,12.95,85.15,6.8,76.05000000000001,88.9,73.2,7.8,42.7,34.6,21.35,62.3,19.8,12.95,18.2,32.900000000000006,3.4000000000000004,25.0,73.5,17.9,38.4,12.05,38.6,3.95,13.15,0.3987232556025056,0.0076327110719771,47,49,75.9,1.2,0.4,0.5,21.6,0.3247463567607452,81637.0,26989.0,61079.0,34505.0,0.2238885814425383,7.8,53.0,0.0036348497221821,0.0139949720580935
632464,359.311024,1760.2131795433029,35.3,0.4773836929848972,0.5228139467226594,0.1081595157985276,0.7850786764147841,0.0046342558627842,0.0161163323129854,0.0002529788256722,0.0469291532798704,0.049338776594399,0.0810623213337043,12.05,30.05,16.95,35.7,66.75,6.05,12.95,85.15,6.8,76.05000000000001,88.9,73.2,7.8,42.7,34.6,21.35,62.3,19.8,12.95,18.2,32.900000000000006,3.4000000000000004,25.0,73.5,17.9,38.4,12.05,38.6,3.95,13.15,0.3987232556025056,0.0076327110719771,51,52,73.5,5.6,2.7,0.4,15.1,0.3980131675478762,52157.0,22122.0,36140.0,34505.0,0.2970398315161021,17.4,53.0,0.0206177742922917,0.0451409092058994
83292,86.16252,966.6848184106036,40.5,0.4911396052442011,0.508824376890938,0.6017624741871969,0.1845315276377083,0.0017648753781875,0.1546607117130096,0.0002641310089804,0.01112952024204,0.054218892570715,0.0316957210776545,7.949999999999999,24.35,17.5,30.450000000000003,66.7,6.55,10.1,85.15,5.4,74.55,90.4,73.3,5.4,43.65,45.0,13.4,74.5,17.049999999999997,9.6,11.6,32.25,2.55,18.0,74.0,14.05,32.25,8.35,33.5,2.55,6.9,0.5925394689400671,0.0075874148607726,25,36,68.0,0.2,1.6,0.0,28.2,0.4228977572876146,106919.0,45909.0,95960.0,34505.0,0.0772223022619219,4.1,38.0,0.0010445180809681,0.0091125198098256
80628,86.610233,930.9292586708548,36.9,0.5064121645086074,0.4935878354913925,0.3415438805377784,0.5669370442030064,0.0049362504340923,0.005085082105472,0.0003348712606042,0.019658183261398,0.0692439351093912,0.0490648409981644,10.85,31.3,18.0,36.25,67.95,6.65,11.95,83.35,7.05,75.4,88.0,76.55,8.25,40.1,37.25,21.7,66.4,23.35,12.75,17.55,35.0,3.3,25.25,74.0,17.75,42.1,12.25,39.6,3.65,12.3,1.2849258322170958,0.0213325395644193,44,44,68.0,0.2,1.6,0.0,28.2,0.4072654660911842,52043.0,22024.0,37102.0,31632.0,0.2658505730019348,15.7,39.0,0.0159249888376246,0.0246316416133353
197416,115.968798,1702.3199636854044,32.8,0.4944229444421931,0.505612513676703,0.6072506787697046,0.19029359322446,0.0088189407140252,0.0230021882724804,0.000420431981197,0.0905448393240669,0.087272561494509,0.1661314179195202,10.55,24.950000000000003,20.75,30.35,62.75,6.1,10.5,84.6,5.6,73.55,88.15,75.55,6.2,53.9,45.4,16.35,69.9,20.8,9.85,12.75,30.55,2.6500000000000004,17.0,79.15,15.4,34.6,9.5,31.8,2.7,8.8,0.5185741351056636,0.0046694242566386,56,52,76.3,2.2,3.9,1.1,15.7,0.4026320055112047,73592.0,30939.0,59596.0,35171.0,0.1644446245491753,6.6,42.0,0.0065141629857762,0.0195019653928759
73257,63.955254,1145.4414675610549,25.8,0.4945875479476364,0.5053851509070806,0.6058397149760433,0.2334520933153145,0.0066205277311383,0.0220729759613415,0.0003958666066041,0.0463436941179682,0.0899299725623489,0.0909674160831046,9.15,26.45,19.55,31.1,65.1,6.25,11.15,83.0,5.9,75.4,87.35,77.30000000000001,6.4,52.65,41.35,18.1,70.85,23.95,9.55,12.95,31.35,2.75,18.25,71.6,16.2,38.900000000000006,9.5,33.4,2.8,9.3,0.8298456120234243,0.0092141365330275,47,50,78.0,4.6,4.3,0.5,12.6,0.4075105450673655,59550.0,25365.0,40227.0,33235.0,0.2806694240823402,7.8,42.0,0.0129543934368046,0.0488417489113668
54141,54.168595,999.4905719817914,25.8,0.4945875479476364,0.5053851509070806,0.5602593228791489,0.1942705158752147,0.0066123640124859,0.1135553462255961,0.0001847029053767,0.0516059917622504,0.0765224136975674,0.1089193033006409,10.55,24.950000000000003,20.75,30.35,62.75,6.1,10.5,84.6,5.6,73.55,88.15,75.55,6.2,53.9,45.4,16.35,69.9,20.8,9.85,12.75,30.55,2.6500000000000004,17.0,79.15,15.4,34.6,9.5,31.8,2.7,8.8,0.5185741351056636,0.0046694242566386,25,41,78.0,4.6,4.3,0.5,12.6,0.4075105450673655,59550.0,25365.0,40227.0,35171.0,0.2806694240823402,7.8,42.0,0.0029921870671025,0.0205204927873515
112684,101.381374,1111.4862183659102,34.5,0.4772727272727273,0.5151751801497995,0.5498473607610663,0.2336445280607717,0.0081289269106528,0.0423840119271591,0.0003815980973341,0.0495190089098718,0.1157395903588797,0.1372599481736537,9.6,25.25,21.15,29.1,64.5,5.9,10.85,83.7,5.85,74.65,86.6,76.85,6.25,49.45,41.4,17.05,67.75,21.35,10.05,13.45,31.4,2.75,19.65,72.5,16.3,31.9,9.9,31.95,2.85,9.5,0.5891164672890561,0.0068243938802314,46,55,70.6,3.9,2.1,0.6,20.9,0.4489545987007916,63365.0,29350.0,48818.0,34711.0,0.1780731958396933,9.5,40.0,0.0116520535302261,0.0297735259664193
94422,92.449427,1021.3367790803072,47.3,0.4800152506831035,0.5198258880345682,0.8607951536718138,0.0481773315540869,0.0025735527737179,0.0320687975260002,0.0001270890258626,0.0090550930927114,0.0589904895045646,0.0368875897566245,12.05,30.05,16.95,35.7,66.75,6.05,12.95,85.15,6.8,76.05000000000001,88.9,73.2,7.8,42.7,34.6,21.35,62.3,19.8,12.95,18.2,32.900000000000006,3.4000000000000004,25.0,73.5,17.9,38.4,12.05,38.6,3.95,13.15,0.3987232556025056,0.0076327110719771,36,45,70.6,3.9,2.1,0.6,20.9,0.4059329393573531,105139.0,43074.0,87332.0,34505.0,0.0429772722458749,5.1,53.0,0.0017686556099214,0.0149435512910126
66560,78.330416,849.7337739148481,42.6,0.4676532451923076,0.5325721153846154,0.5780649038461538,0.0757211538461538,0.0017578125,0.2674579326923076,0.0004056490384615,0.0143329326923076,0.0574969951923076,0.0403545673076923,7.949999999999999,24.35,17.5,30.450000000000003,66.7,6.55,10.1,85.15,5.4,74.55,90.4,73.3,5.4,43.65,45.0,13.4,74.5,17.049999999999997,9.6,11.6,32.25,2.55,18.0,74.0,14.05,32.25,8.35,33.5,2.55,6.9,0.5925394689400671,0.0075874148607726,19,45,70.6,3.9,2.1,0.6,20.9,0.4239332932692308,135667.0,58182.0,104597.0,34505.0,0.0618239182692307,5.1,38.0,0.0007211538461538,0.0077223557692307
60984,51.503077,1184.084593625348,42.6,0.4676532451923076,0.5325721153846154,0.2777777777777778,0.4870457825003279,0.0074937688574052,0.023399580217762,0.0002131706677161,0.1125213170667716,0.1017479994752722,0.2206644365735275,7.949999999999999,24.35,17.5,30.450000000000003,66.7,6.55,10.1,85.15,5.4,74.55,90.4,73.3,5.4,43.65,45.0,13.4,74.5,17.049999999999997,9.6,11.6,32.25,2.55,18.0,74.0,14.05,32.25,8.35,33.5,2.55,6.9,0.5925394689400671,0.0075874148607726,41,43,70.6,3.9,2.1,0.6,20.9,0.4239332932692308,135667.0,58182.0,104597.0,34505.0,0.0618239182692307,4.9,38.0,0.0126098648825921,0.0213170667716122
76028,84.96099199999999,894.8577248250587,38.7,0.5147445677908139,0.485163360867049,0.7305992529068238,0.0369995264902404,0.0028542116062503,0.1521807755037617,0.0002499079286578,0.0160335665807334,0.0646603882780028,0.0475351186405008,7.949999999999999,24.35,17.5,30.450000000000003,66.7,6.55,10.1,85.15,5.4,74.55,90.4,73.3,5.4,43.65,45.0,13.4,74.5,17.049999999999997,9.6,11.6,32.25,2.55,18.0,74.0,14.05,32.25,8.35,33.5,2.55,6.9,0.5925394689400671,0.0075874148607726,20,32,70.6,3.9,2.1,0.6,20.9,0.3792155521649918,136223.0,52293.0,103023.0,34505.0,0.062897879728521,4.9,38.0,0.0005129689061924,0.0060635555321723
57953,30.541641,1897.5077337854896,38.7,0.5147445677908139,0.485163360867049,0.8619743585319138,0.0368747088157645,0.0021914309871792,0.0326644004624437,0.0002415750694528,0.009680258140217,0.0608251514158024,0.0369264749020758,7.949999999999999,24.35,17.5,30.450000000000003,66.7,6.55,10.1,85.15,5.4,74.55,90.4,73.3,5.4,43.65,45.0,13.4,74.5,17.049999999999997,9.6,11.6,32.25,2.55,18.0,74.0,14.05,32.25,8.35,33.5,2.55,6.9,0.5925394689400671,0.0075874148607726,57,53,79.1,0.4,0.7,0.5,18.7,0.3792155521649918,136223.0,52293.0,103023.0,34505.0,0.062897879728521,4.9,38.0,0.0010525770883301,0.0075751039635566
58200,30.252928,1923.780732893028,44.7,0.4663495744288387,0.5336899523044085,0.8701718213058419,0.064828178694158,0.0023024054982817,0.010893470790378,0.0002577319587628,0.0073367697594501,0.0557903780068728,0.0283676975945017,9.6,28.15,18.75,33.8,66.55,6.699999999999999,11.35,85.3,6.199999999999999,77.4,88.80000000000001,77.1,7.0,40.25,44.1,17.7,70.0,19.15,10.75,14.2,34.6,2.8,21.65,73.6,16.25,36.6,10.0,35.15,3.05,8.95,0.7249627577753573,0.0120449394567337,47,42,79.1,0.4,0.7,0.5,18.7,0.4696961711771061,76185.0,37294.0,55463.0,34505.0,0.126604126590951,9.6,43.0,0.0018384879725085,0.0094845360824742
75898,67.994052,1116.244697403826,44.7,0.4663495744288387,0.5336899523044085,0.2159345437297425,0.7112703892065667,0.0020290389733589,0.0238477957258425,0.0004611452212179,0.0131624021713352,0.0427811009512767,0.022517062373185,7.949999999999999,24.35,17.5,30.450000000000003,66.7,6.55,10.1,85.15,5.4,74.55,90.4,73.3,5.4,43.65,45.0,13.4,74.5,17.049999999999997,9.6,11.6,32.25,2.55,18.0,74.0,14.05,32.25,8.35,33.5,2.55,6.9,0.5925394689400671,0.0075874148607726,34,39,79.1,0.4,0.7,0.5,18.7,0.4696961711771061,76185.0,37294.0,55463.0,34505.0,0.126604126590951,9.6,38.0,0.0026351155498168,0.0198687712456191
133269,94.387916,1411.9286201848129,41.6,0.4909919035934839,0.5089105493400565,0.8032100488485694,0.0660468676136235,0.0019059196062099,0.0822396806459116,0.0001275615484471,0.007548642219871,0.0470026787925173,0.0245743571273139,9.6,28.15,18.75,33.8,66.55,6.699999999999999,11.35,85.3,6.199999999999999,77.4,88.80000000000001,77.1,7.0,40.25,44.1,17.7,70.0,19.15,10.75,14.2,34.6,2.8,21.65,73.6,16.25,36.6,10.0,35.15,3.05,8.95,0.7249627577753573,0.0120449394567337,33,37,79.1,0.4,0.7,0.5,18.7,0.3887250598413734,87682.0,34256.0,69104.0,34505.0,0.136663440109853,8.4,43.0,0.0012531046229805,0.0085541273664543
62573,61.165856,1023.0053839187668,41.6,0.4909919035934839,0.5089105493400565,0.6696178863087914,0.2035542486375913,0.0053217841561056,0.0217505953046841,0.0004314960126572,0.0271522861298003,0.0855320985089415,0.0800025570134083,12.05,30.05,16.95,35.7,66.75,6.05,12.95,85.15,6.8,76.05000000000001,88.9,73.2,7.8,42.7,34.6,21.35,62.3,19.8,12.95,18.2,32.900000000000006,3.4000000000000004,25.0,73.5,17.9,38.4,12.05,38.6,3.95,13.15,0.3987232556025056,0.0076327110719771,36,38,79.1,0.4,0.7,0.5,18.7,0.3887250598413734,87682.0,34256.0,69104.0,34505.0,0.136663440109853,8.4,53.0,0.006040944177201,0.0221501286497371
86836,86.62749099999999,1002.4069610881378,43.9,0.5048482196324106,0.4951632963287116,0.6253051729697361,0.0401216085494495,0.0017273941683172,0.2741374545119536,0.000103643650099,0.0125293657008613,0.0513496706435119,0.0340181491547284,7.949999999999999,24.35,17.5,30.450000000000003,66.7,6.55,10.1,85.15,5.4,74.55,90.4,73.3,5.4,43.65,45.0,13.4,74.5,17.049999999999997,9.6,11.6,32.25,2.55,18.0,74.0,14.05,32.25,8.35,33.5,2.55,6.9,0.5925394689400671,0.0075874148607726,29,41,83.3,0.9,0.8,0.0,14.6,0.389492837072182,127521.0,49939.0,98170.0,34505.0,0.0708001289787645,4.0,38.0,0.0007715693951817,0.011999631489244
138130,89.035726,1551.399715660206,40.9,0.4860131759936292,0.5140736986896401,0.6293419242742344,0.2055020632737276,0.0029754579019763,0.1037790487222182,0.0002244262651125,0.0100412654745529,0.0572359371606457,0.0257945413740679,9.6,28.15,18.75,33.8,66.55,6.699999999999999,11.35,85.3,6.199999999999999,77.4,88.80000000000001,77.1,7.0,40.25,44.1,17.7,70.0,19.15,10.75,14.2,34.6,2.8,21.65,73.6,16.25,36.6,10.0,35.15,3.05,8.95,0.7249627577753573,0.0120449394567337,44,44,83.3,0.9,0.8,0.0,14.6,0.4172301455150944,74069.0,31278.0,60042.0,34505.0,0.1359226815318902,11.1,43.0,0.0046912328965467,0.0178455078549192
84515,52.917818,1597.0991094152826,41.9,0.4787079216707093,0.5214458971780157,0.6551618055966396,0.2207537123587528,0.0049458675974679,0.0437673785718511,0.0001774832869904,0.0160563213630716,0.0698455895403182,0.0456723658522155,12.05,30.05,16.95,35.7,66.75,6.05,12.95,85.15,6.8,76.05000000000001,88.9,73.2,7.8,42.7,34.6,21.35,62.3,19.8,12.95,18.2,32.900000000000006,3.4000000000000004,25.0,73.5,17.9,38.4,12.05,38.6,3.95,13.15,0.3987232556025056,0.0076327110719771,40,45,81.0,0.1,1.4,0.3,15.1,0.448086138555286,68337.0,31309.0,56191.0,34505.0,0.0962432704253682,5.9,53.0,0.0036324912737383,0.0139383541383186
76749,64.079696,1197.7116745372823,31.8,0.498820831541779,0.5011531094867686,0.6204380513101148,0.0895386259104353,0.0101890578378871,0.0319482990006384,0.0003387666288811,0.1328746954357711,0.1114411914161748,0.2530717012599512,10.55,24.950000000000003,20.75,30.35,62.75,6.1,10.5,84.6,5.6,73.55,88.15,75.55,6.2,53.9,45.4,16.35,69.9,20.8,9.85,12.75,30.55,2.6500000000000004,17.0,79.15,15.4,34.6,9.5,31.8,2.7,8.8,0.5185741351056636,0.0046694242566386,39,42,81.0,0.1,1.4,0.3,15.1,0.368122060222283,70396.0,26584.0,61583.0,35171.0,0.1019817847789547,5.8,42.0,0.004794850747241,0.0146190829847945
55638,43.694567,1273.3390858410382,31.8,0.498820831541779,0.5011531094867686,0.7291599266688235,0.0904058377367986,0.0049786117401775,0.0682267515007728,0.0002516265861461,0.0425967863690283,0.0776088284985082,0.0822459470146302,10.4,20.7,19.0,26.35,65.9,6.5,8.8,85.9,5.1,71.0,86.1,77.65,4.15,52.8,48.1,13.45,70.94999999999999,20.8,8.1,9.4,27.0,2.4,17.3,78.05000000000001,11.9,32.599999999999994,7.7,26.25,2.35,6.2,0.4353477503016836,0.0029689505238761,21,38,81.0,0.1,1.4,0.3,15.1,0.368122060222283,70396.0,26584.0,61583.0,38984.0,0.1019817847789547,5.8,30.0,0.0009166397066752,0.0190876738919443
70935,85.22637,832.3128158573455,36.4,0.4970324945372524,0.503221258898992,0.7324733911327271,0.070670331994079,0.0056812574892507,0.0890110664693028,0.0002960456756185,0.0253612462113202,0.0664552054697962,0.0556283921900331,10.7,21.2,20.3,29.3,65.94999999999999,6.300000000000001,9.2,82.19999999999999,5.550000000000001,71.1,85.55,73.5,4.65,46.75,39.45,16.2,65.55000000000001,21.8,8.45,10.85,29.55,2.5,19.55,76.44999999999999,12.75,32.95,8.399999999999999,30.35,2.55,7.9,0.7500223347230495,0.0059335914234663,23,40,71.5,1.3,1.2,0.1,24.7,0.3646859801226474,112265.0,40711.0,89533.0,38984.0,0.0688235708747444,5.3,39.0,0.0009166397066752,0.0190876738919443
89298,89.88041299999999,993.5201343589732,42.3,0.479898765929808,0.5202132186611123,0.6988398396380658,0.1001030258236466,0.007771730609868,0.0667204192703084,0.0005711214136934,0.0622634325516808,0.0714461690071446,0.0993527290644807,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,29,42,71.5,1.3,1.2,0.1,24.7,0.4336603283388205,101250.0,44513.0,80577.0,38984.0,0.0876951331496786,6.9,39.0,0.0022732871956818,0.0344800555443571
84526,67.53616199999999,1251.566531127428,35.5,0.4936824172443981,0.5064003975108251,0.4058396233111705,0.30155218512647,0.0064122281901426,0.1930057023874311,0.0002011215483993,0.0468849821356742,0.0691976433286799,0.0779523460237086,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,28,45,74.3,3.3,2.0,0.2,20.0,0.3557958497976954,94382.0,33923.0,74807.0,38984.0,0.1122494853654496,6.9,39.0,0.0035373731159643,0.0326526749165937
63943,64.58555,990.051180178848,35.5,0.4936824172443981,0.5064003975108251,0.6324539042584802,0.156060866709413,0.0061148210124642,0.0573635894468511,0.0010008914189199,0.0700467603959776,0.0828081259872073,0.1199193031293495,10.4,20.7,19.0,26.35,65.9,6.5,8.8,85.9,5.1,71.0,86.1,77.65,4.15,52.8,48.1,13.45,70.94999999999999,20.8,8.1,9.4,27.0,2.4,17.3,78.05000000000001,11.9,32.599999999999994,7.7,26.25,2.35,6.2,0.4353477503016836,0.0029689505238761,32,39,74.3,3.3,2.0,0.2,20.0,0.3557958497976954,94382.0,33923.0,74807.0,38984.0,0.1122494853654496,6.9,30.0,0.0016108096273243,0.0253507029698325
63385,58.555565,1082.4761062419943,32.9,0.5002199786967999,0.4997915991293474,0.7390865346690857,0.1040782519523546,0.0072730141200599,0.0613394336199416,0.0003313086692435,0.021677052930504,0.0695905971444348,0.0472351502721464,10.7,21.2,20.3,29.3,65.94999999999999,6.300000000000001,9.2,82.19999999999999,5.550000000000001,71.1,85.55,73.5,4.65,46.75,39.45,16.2,65.55000000000001,21.8,8.45,10.85,29.55,2.5,19.55,76.44999999999999,12.75,32.95,8.399999999999999,30.35,2.55,7.9,0.7500223347230495,0.0059335914234663,25,46,74.4,1.5,4.6,0.5,18.3,0.4203908674107349,83668.0,35383.0,61944.0,38984.0,0.1709118695873663,6.2,39.0,0.0016108096273243,0.0253507029698325
86372,185.681386,465.16240459342544,32.9,0.5002199786967999,0.4997915991293474,0.8529616079284953,0.0357639049692029,0.0255985736118186,0.0160931783448339,0.0004631130458945,0.0078613439540591,0.0650210716435882,0.0238271662112721,10.2,25.75,21.3,30.1,65.7,6.95,9.55,80.15,6.55,68.75,84.05000000000001,74.55,6.0,49.5,40.6,20.1,63.75,24.6,9.1,12.3,29.1,2.95,20.3,71.85,14.4,31.75,9.75,31.0,3.0,9.5,0.5621613485851896,0.0061709813365442,36,43,74.4,1.5,4.6,0.5,18.3,0.4203908674107349,83668.0,35383.0,61944.0,34987.0,0.1709118695873663,6.2,39.0,0.0033807252350298,0.0424906219608206
68642,80.754983,850.0032747205211,36.5,0.5118294921476647,0.4882287812126686,0.7146790594679642,0.0932956498936511,0.0044142070452492,0.0955246059264007,0.0003496401619999,0.0270388391946621,0.067801054747822,0.0612453017103231,10.4,20.7,19.0,26.35,65.9,6.5,8.8,85.9,5.1,71.0,86.1,77.65,4.15,52.8,48.1,13.45,70.94999999999999,20.8,8.1,9.4,27.0,2.4,17.3,78.05000000000001,11.9,32.599999999999994,7.7,26.25,2.35,6.2,0.4353477503016836,0.0029689505238761,23,37,68.4,1.1,0.9,0.4,28.4,0.3943503977156842,126891.0,50554.0,100490.0,38984.0,0.0386206695609102,4.1,30.0,0.0005681652632499,0.0188514320678301
63161,84.234442,749.8239259423123,36.5,0.5118294921476647,0.4882287812126686,0.7155364861227657,0.0735897151723373,0.0032456737543737,0.141052231598613,0.0002691534332895,0.0195690378556387,0.0631560614936432,0.0470226880511708,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,18,48,68.4,1.1,0.9,0.4,28.4,0.3943503977156842,126891.0,50554.0,100490.0,38984.0,0.0386206695609102,4.1,39.0,0.0008232928547679,0.0110827884295688
53318,40.031234,1331.9099780936058,36.8,0.5213151678294786,0.4785886941712904,0.7984920664691099,0.0358415544469034,0.0024382009827825,0.0905135226377583,0.000150043137402,0.015585730897633,0.0602798304512547,0.0375482951348512,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,37,49,68.4,1.1,0.9,0.4,28.4,0.3278031093775751,153156.0,51136.0,131125.0,38984.0,0.0172087018623303,4.2,39.0,0.0008815034322367,0.0184365505082711
72812,94.068532,774.0314263647699,36.8,0.5213151678294786,0.4785886941712904,0.7628687578970499,0.0414629456682964,0.0038180519694555,0.0558149755534801,0.0001785419985716,0.0275229357798165,0.0627094434983244,0.0544690435642476,10.4,20.7,19.0,26.35,65.9,6.5,8.8,85.9,5.1,71.0,86.1,77.65,4.15,52.8,48.1,13.45,70.94999999999999,20.8,8.1,9.4,27.0,2.4,17.3,78.05000000000001,11.9,32.599999999999994,7.7,26.25,2.35,6.2,0.4353477503016836,0.0029689505238761,14,37,51.5,5.6,4.8,1.7,34.7,0.3278031093775751,153156.0,51136.0,131125.0,38984.0,0.0172087018623303,4.2,30.0,0.0006180299950557,0.0077459759380321
70726,84.362875,838.3545487277431,40.3,0.4904419873879478,0.5096145688996975,0.7744393857987162,0.0638237706076973,0.0034923507620959,0.0760682068829002,0.0002545032944037,0.0144359924214574,0.0607980092186748,0.034626587110822,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,13,46,51.5,5.6,4.8,1.7,34.7,0.396261629386647,147563.0,58696.0,117442.0,38984.0,0.0401408251562367,4.2,39.0,0.0008200661708565,0.0156519526058309
425336,139.858489,3041.1882971222435,33.5,0.5087836439896929,0.4912210581751838,0.6011811838170293,0.1928781010777362,0.0174755957642898,0.0586101341057422,0.0004725675701092,0.0592143622923994,0.0810253540730152,0.1046537325784791,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,71,83,51.5,5.6,4.8,1.7,34.7,0.4436045855511877,100172.0,44836.0,69397.0,38984.0,0.1443682171271653,8.4,39.0,0.0008200661708565,0.0156519526058309
53266,69.7051,764.1621631702702,33.5,0.5087836439896929,0.4912210581751838,0.8418503360492622,0.0462771749333533,0.0022152968122254,0.0468216122855104,0.0001689633161866,0.0132166860661585,0.0591183869635414,0.0366087185071152,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,21,37,51.5,5.6,4.8,1.7,34.7,0.4436045855511877,100172.0,44836.0,69397.0,38984.0,0.1443682171271653,8.4,39.0,0.0005632110539556,0.0144932977884579
79828,84.72167499999999,942.2382170796316,40.7,0.4767500125269329,0.5233126221375959,0.7557623891366437,0.063962519416746,0.0031442601593425,0.1156611715187653,0.0003382271884551,0.0159843663877336,0.0601543318133988,0.0400736583654857,10.7,18.75,20.15,25.3,62.3,5.9,8.95,82.2,4.9,69.4,86.55,75.55,3.75,49.65,44.55,13.25,68.95,21.3,7.7,9.65,26.4,2.35,16.5,74.2,12.9,27.7,7.050000000000001,25.3,2.45,5.5,0.3403186003943623,0.002820136623819,18,41,77.3,3.6,4.6,0.9,12.6,0.4124242120559202,150702.0,62474.0,106962.0,38984.0,0.0406373703462444,4.2,39.0,0.0004634965175126,0.011750263065591
121465,143.735206,845.0608823004713,37.0,0.478425883999506,0.5216235129461162,0.73183221504137,0.08886510517433,0.0043633968632939,0.0785658420121022,0.0005762976989256,0.0292841559296916,0.0659366895813608,0.0657308689746017,9.95,21.5,18.25,25.0,63.55,6.55,8.95,82.25,5.199999999999999,65.65,85.4,75.80000000000001,4.35,55.5,45.25,13.95,71.75,20.8,7.9,9.55,27.8,2.45,17.4,76.8,12.35,32.2,7.4,26.75,2.45,6.8,0.3588935084180628,0.0015230724900177,30,57,77.3,3.6,4.6,0.9,12.6,0.4115094883299716,112373.0,46870.0,75902.0,35298.0,0.0840159716790845,4.2,36.0,0.0004634965175126,0.011750263065591
